air_presr,temp_℃,humidity,wind_spd_m_s,precipitation＿mm_t,time,people
1008.9,21.1,91,0.9,0.0,9,6506
1009.1,20.9,91,1.8,0.0,10,3993
1009.1,20.8,89,1.6,0.0,11,3041
1008.7,21.0,86,2.2,0.0,12,3563
1008.1,20.8,85,2.3,0.0,13,3638
1007.5,21.1,81,1.7,0.0,14,3338
1007.0,21.0,80,2.1,0.0,15,3335
1007.0,20.6,82,1.1,0.0,16,4477
1007.6,20.6,78,1.5,0.0,17,7256
1008.5,20.3,78,0.7,0.0,18,11845
1009.3,20.0,77,0.8,0.0,19,8914
0.0,0.0,0,0.0,0.0,20,5128
1010.3,19.7,74,1.7,0.0,21,4497
1010.5,19.6,75,1.1,0.0,22,4183
1008.4,18.9,80,2.3,0.0,23,999
1007.6,18.8,81,0.5,0.5,0,344
1008.6,18.8,81,1.9,0.0,1,4
1008.0,19.2,78,1.9,0.0,5,0
1008.2,19.3,81,2.1,0.0,6,1144
1008.6,20.0,83,1.7,0.0,7,5732
1009.0,20.5,80,2.0,0.0,8,12410
1009.2,21.8,74,2.1,0.0,9,6366
1008.9,23.1,71,2.0,0.0,10,3650
1008.5,23.3,71,1.3,0.0,11,2948
1007.8,22.9,74,2.1,0.0,12,3470
1007.3,22.9,76,2.0,0.0,13,3619
1006.9,22.8,79,1.0,0.0,14,3388
1006.9,22.6,82,1.1,0.0,15,3399
1006.7,22.0,87,1.6,0.0,16,4731
1007.0,21.5,91,1.1,0.0,17,7361
1007.4,21.2,95,1.6,0.5,18,12054
1007.6,20.9,97,1.6,0.0,19,8776
1008.1,21.0,95,1.4,0.0,20,5104
1008.3,21.1,95,1.8,0.0,21,4618
1008.1,20.9,95,1.2,0.0,22,4104
1007.7,21.0,95,1.0,0.0,23,1155
1007.8,21.1,94,0.6,0.0,0,396
1007.4,21.0,94,1.4,0.0,1,5
1006.6,20.9,95,0.4,0.0,5,0
1007.0,20.7,93,0.0,0.0,6,1134
1007.5,20.7,93,0.0,0.0,7,5560
0.0,0.0,0,0.0,0.0,8,12220
1008.1,23.9,75,0.0,0.0,9,6206
0.0,0.0,0,0.0,0.0,10,3707
1007.2,28.1,63,0.3,0.0,11,3181
1006.4,28.6,65,0.6,0.0,12,3677
1005.7,28.6,61,1.4,0.0,13,3707
1005.0,29.0,61,1.2,0.0,14,3427
1004.4,27.8,65,1.0,0.0,15,3500
1004.5,27.3,67,0.7,0.0,16,4762
1004.6,26.9,67,0.4,0.0,17,7284
1005.0,25.5,76,0.7,0.0,18,11927
1005.6,24.6,80,0.5,0.0,19,8682
1006.2,24.7,79,0.0,0.0,20,5231
1006.7,24.6,80,0.0,0.0,21,4785
1006.8,24.4,81,0.0,0.0,22,4449
1006.7,24.2,83,0.0,0.0,23,1194
1006.7,23.7,85,0.0,0.0,0,427
1006.8,23.5,86,0.0,0.0,1,5
1006.5,22.2,89,0.4,0.0,5,0
1007.2,21.8,90,0.0,0.0,6,1174
1007.6,22.0,89,0.0,0.0,7,5620
1008.0,23.7,83,0.0,0.0,8,11944
0.0,0.0,0,0.0,0.0,9,6316
1008.0,28.3,58,0.0,0.0,10,3798
1007.3,30.0,52,0.1,0.0,11,3248
1006.4,30.8,50,0.5,0.0,12,3781
0.0,0.0,0,0.0,0.0,13,3926
1004.7,31.1,51,1.0,0.0,14,3708
1003.9,31.6,45,0.4,0.0,15,3814
1003.5,30.7,49,0.8,0.0,16,4954
1003.5,30.0,48,0.7,0.0,17,7370
1004.0,28.2,54,0.8,0.0,18,12345
1005.2,27.0,64,0.7,0.0,19,8771
1006.2,25.7,69,0.2,0.0,20,5433
1007.4,25.7,68,0.7,0.0,21,5051
1007.8,25.7,69,0.0,0.0,22,4703
1007.8,25.2,75,0.0,0.0,23,1219
1007.3,25.0,75,0.0,0.0,0,756
1006.8,24.4,77,0.0,0.0,1,12
1005.7,23.0,84,0.0,0.0,5,0
1006.4,22.7,84,0.0,0.0,6,1211
1006.8,23.2,83,0.0,0.0,7,5611
1007.4,25.2,75,0.0,0.0,8,11885
1007.5,27.2,68,0.7,0.0,9,6104
1007.5,28.3,63,0.0,0.0,10,3920
1006.9,30.0,55,0.0,0.0,11,3480
1006.3,30.5,50,0.9,0.0,12,4021
1005.8,28.5,64,0.4,0.0,13,4644
1005.5,24.8,89,1.3,15.5,14,4337
1005.9,22.8,92,0.8,16.0,15,4243
1005.8,22.0,95,0.0,9.5,16,5995
1005.5,22.4,97,0.6,3.5,17,8537
1005.7,23.0,96,0.0,0.0,18,13428
1006.3,23.4,94,0.0,0.0,19,10502
1006.8,22.3,94,1.2,0.0,20,6452
1007.9,20.9,93,0.7,0.0,21,5904
1007.9,20.8,94,1.0,0.5,22,5947
1007.8,20.8,96,0.9,0.0,23,2456
1007.1,20.8,98,1.5,0.0,0,590
1006.3,21.1,98,0.9,0.0,1,11
1004.8,21.2,97,1.1,5.5,5,0
1005.0,21.1,98,0.3,2.0,6,493
1005.1,21.3,98,0.8,0.0,7,1068
1006.1,21.2,99,0.6,13.5,8,1666
1006.4,19.4,99,1.9,9.5,9,2719
1007.1,19.0,99,1.4,5.5,10,3586
1007.4,17.9,96,2.0,3.5,11,3593
1007.5,17.2,93,1.6,3.5,12,4292
1007.8,17.0,90,1.5,0.5,13,4759
1007.8,16.6,88,1.3,0.0,14,4756
1008.2,16.3,84,0.7,0.0,15,4938
1008.8,16.1,83,0.9,0.0,16,5339
1009.3,15.6,82,1.6,0.0,17,6499
1010.0,15.2,82,1.1,0.0,18,6025
1010.3,15.0,84,0.9,0.0,19,4930
1011.8,15.0,82,0.6,0.0,20,4360
1012.3,14.8,85,1.0,0.0,21,4426
1012.4,14.5,85,0.6,0.0,22,4926
1012.3,14.2,83,1.8,0.0,23,2138
1012.1,14.0,83,0.8,0.0,0,322
1012.1,14.1,82,1.0,0.0,1,6
1010.2,14.4,85,0.5,0.0,5,0
1010.7,14.2,87,0.2,0.0,6,405
1011.3,14.9,83,0.4,0.0,7,750
1011.1,15.4,79,1.0,0.0,8,1198
1010.9,16.0,75,1.8,0.0,9,2162
1010.7,16.3,73,2.1,0.0,10,3092
1010.2,17.0,71,1.4,0.0,11,3236
1009.2,17.3,70,1.8,0.0,12,3793
1008.1,17.6,72,1.2,0.0,13,3938
1006.5,18.3,70,2.5,0.0,14,4352
1005.0,18.6,71,2.1,0.0,15,4586
1004.2,19.8,69,1.6,0.0,16,4897
1004.8,19.1,73,1.2,0.0,17,5826
1005.8,18.9,75,0.6,0.0,18,5317
1006.5,18.4,80,1.8,0.0,19,4353
1006.8,18.1,85,1.2,0.0,20,3943
1007.6,18.3,85,0.6,0.0,21,4107
1007.3,18.2,87,1.1,0.0,22,4069
1006.7,18.1,88,1.4,0.0,23,1148
1006.3,18.1,89,1.1,0.0,0,343
1006.3,18.4,90,0.5,0.0,1,6
1005.1,18.5,85,0.0,0.0,5,0
1005.5,18.7,85,0.1,0.0,6,1228
1006.0,19.1,83,0.2,0.0,7,5581
1006.6,19.6,81,0.0,0.0,8,12312
1006.7,20.1,78,0.3,0.0,9,6056
1006.5,22.2,69,0.1,0.0,10,3970
1006.3,23.0,66,0.4,0.0,11,3223
1005.8,22.3,72,0.6,0.0,12,3637
1005.1,22.3,75,1.0,0.0,13,3678
1005.0,21.8,78,0.8,0.0,14,3641
1004.3,21.4,83,0.7,0.0,15,3608
1004.9,19.9,86,1.7,0.0,16,4879
1005.1,19.0,89,1.1,0.0,17,7254
1006.1,18.7,90,1.4,0.0,18,11899
1006.2,18.3,91,1.3,0.0,19,8661
1006.8,18.3,92,0.6,0.0,20,5293
1007.5,18.6,92,0.6,0.0,21,4506
1007.6,18.4,92,1.3,0.0,22,4203
1007.5,18.5,90,0.9,0.0,23,1072
1007.2,18.2,92,1.7,0.0,0,453
1007.2,18.0,93,1.0,0.0,1,6
1006.4,18.1,96,0.6,0.0,5,0
1007.1,18.3,96,0.6,0.0,6,1167
1007.5,18.7,97,0.5,1.0,7,5683
1007.5,18.8,97,0.8,0.0,8,12054
1007.4,19.5,95,1.1,0.0,9,6195
1007.0,20.5,89,0.6,0.0,10,3939
1005.0,21.4,83,1.4,0.0,11,3259
1005.3,23.5,76,1.3,0.0,12,3745
1005.1,21.5,83,1.4,0.0,13,3893
1004.3,20.7,86,1.2,0.0,14,3735
1003.4,20.9,86,0.7,0.0,15,3706
1003.0,20.7,87,0.9,0.0,16,4885
1003.2,20.6,88,1.1,0.0,17,7352
1003.5,20.6,88,0.6,0.0,18,12044
1003.8,20.7,88,0.0,0.0,19,8843
1004.0,21.0,86,0.0,0.0,20,5689
1004.9,21.1,87,0.0,0.0,21,5040
1005.2,21.2,87,0.5,0.0,22,4588
1005.2,21.0,91,0.2,0.0,23,1337
1005.3,20.6,93,0.5,0.0,0,554
1005.3,20.0,97,1.1,1.0,1,8
1007.4,18.3,94,1.0,0.0,5,0
1008.4,18.3,93,0.1,0.0,6,1141
1009.2,18.5,93,0.3,0.0,7,5528
1010.0,17.7,94,1.9,0.5,8,12002
1010.8,17.7,90,1.0,0.0,9,6070
1011.3,18.0,85,1.5,0.0,10,4028
1011.4,17.5,85,1.3,0.0,11,3473
1011.5,17.1,81,1.3,0.0,12,4000
1010.9,17.2,74,0.6,0.0,13,4278
1010.2,16.9,79,1.0,0.0,14,4230
1009.8,16.9,76,0.6,0.0,15,4272
1009.7,16.9,77,1.1,0.0,16,5661
1010.0,16.9,78,1.0,0.0,17,8254
0.0,0.0,0,0.0,0.0,18,12848
1011.1,16.8,74,1.0,0.0,19,10151
1011.8,16.3,81,1.8,0.0,20,6410
1012.4,16.3,81,1.7,0.0,21,5675
1012.4,16.4,77,2.2,0.0,22,5630
1012.0,16.7,76,1.0,0.0,23,1854
1011.9,16.8,77,1.4,0.0,0,463
1011.3,16.6,82,2.5,0.0,1,6
1010.4,16.6,89,2.6,4.5,5,0
1010.7,16.3,93,0.7,4.5,6,463
1012.6,16.5,94,0.4,2.5,7,975
1013.3,17.1,94,0.1,2.0,8,1583
1013.1,17.3,95,2.4,0.5,9,2511
1012.8,17.6,95,0.1,0.0,10,3554
0.0,0.0,0,0.0,0.5,11,3524
1010.6,20.0,83,0.6,0.0,12,3538
1010.4,20.1,80,0.8,0.0,13,4038
1008.8,19.9,83,1.7,0.0,14,4310
1009.7,20.2,80,0.4,0.0,15,4457
1009.6,19.9,83,0.9,0.0,16,4423
1010.2,19.6,86,0.5,0.0,17,5218
1011.5,19.3,89,0.5,0.0,18,5128
1011.9,18.4,90,2.3,0.0,19,4188
1012.0,18.1,92,1.9,0.0,20,3676
1011.8,18.2,93,1.5,0.0,21,3555
1011.8,18.3,94,1.2,0.0,22,4211
1011.3,18.5,92,1.0,0.0,23,1717
1011.2,18.6,91,1.3,0.0,0,463
1011.1,18.8,91,1.4,0.0,1,7
1010.2,19.3,93,1.0,0.0,5,0
1010.7,19.1,92,1.5,0.0,6,395
1010.8,18.9,94,0.9,0.5,7,711
1011.4,19.6,93,0.0,0.0,8,1120
1011.4,19.7,89,1.7,0.0,9,2064
1011.3,19.1,89,1.9,0.0,10,3010
1010.4,20.2,86,1.6,0.0,11,3052
1009.6,21.5,82,1.1,0.0,12,3234
1008.9,21.8,81,1.0,0.0,13,3643
1008.6,20.7,83,1.4,0.0,14,4047
1008.5,19.4,85,1.8,0.0,15,4388
1009.3,18.7,86,0.6,0.0,16,4699
1009.8,18.3,87,0.8,0.0,17,5451
1010.4,17.9,87,2.1,0.0,18,4831
1011.1,18.0,88,0.6,0.0,19,3950
1011.8,18.1,89,1.1,0.0,20,3731
1012.4,17.7,91,0.9,0.0,21,3618
1012.3,17.5,92,0.9,0.0,22,3943
1012.2,17.2,91,1.2,0.0,23,1727
1011.8,17.1,89,1.3,0.0,0,490
1011.6,17.1,90,0.3,0.0,1,7
1010.4,17.3,92,0.3,0.0,5,0
1011.1,17.2,92,0.8,0.0,6,397
1012.4,17.0,91,1.3,0.0,7,609
1012.5,17.1,91,1.2,0.0,8,995
1012.7,17.5,89,1.0,0.0,9,1872
1012.8,17.7,89,0.9,0.0,10,2761
1012.7,17.8,87,1.0,0.0,11,2487
1012.5,18.2,81,0.7,0.0,12,2703
1012.0,17.9,82,0.6,0.0,13,3187
1011.6,17.9,81,0.7,0.0,14,3405
1011.3,17.9,80,0.9,0.0,15,3741
1011.7,17.8,77,0.6,0.0,16,3902
1012.4,17.5,80,0.4,0.0,17,4609
1012.7,17.2,81,0.7,0.0,18,4268
1013.4,16.8,77,0.9,0.0,19,3543
1013.7,17.0,73,1.2,0.0,20,3347
1014.5,17.4,71,0.7,0.0,21,3488
1014.5,17.0,73,0.8,0.0,22,3895
1013.9,16.9,72,1.0,0.0,23,1675
1013.3,17.0,70,1.4,0.0,0,276
1013.0,17.2,68,0.9,0.0,1,3
1012.1,17.3,70,1.0,0.0,5,0
1013.0,17.4,69,0.3,0.0,6,331
1013.5,17.5,71,0.3,0.0,7,558
1013.8,17.7,72,0.9,0.0,8,995
1014.1,18.1,70,1.3,0.0,9,1793
1014.3,18.2,66,2.0,0.0,10,2553
1014.1,18.6,63,1.7,0.0,11,2581
0.0,0.0,0,0.0,0.0,12,3064
1013.6,18.4,64,1.9,0.0,13,3310
1013.2,18.1,66,1.7,0.0,14,3585
1012.5,17.5,70,2.1,0.0,15,3931
1012.1,16.6,77,1.8,0.0,16,4363
1012.4,16.3,81,1.3,0.5,17,4585
1013.0,15.7,87,2.2,0.5,18,4314
1012.5,15.5,84,2.3,0.0,19,3866
1013.4,15.7,83,1.4,0.0,20,3635
1013.6,16.2,77,2.0,0.0,21,3540
1013.8,16.2,76,1.5,0.0,22,3575
1013.5,16.6,71,1.3,0.0,23,972
1013.1,16.9,68,1.2,0.0,0,286
1012.0,16.9,71,1.0,0.0,1,3
1010.8,17.3,74,1.1,0.0,5,0
1010.8,17.2,75,1.1,0.0,6,1157
1011.2,17.6,77,1.3,0.0,7,5596
1011.2,18.0,76,1.9,0.0,8,11896
1011.5,18.1,75,1.7,0.0,9,6068
1011.3,18.7,74,2.1,0.0,10,3823
1010.8,19.1,74,2.7,0.0,11,3027
1010.3,19.1,72,2.3,0.0,12,3411
1009.7,18.7,74,2.0,0.0,13,3503
1008.7,19.0,77,1.9,0.0,14,3334
1008.2,18.6,79,2.0,0.0,15,3497
1008.1,17.5,87,1.9,0.5,16,4574
1008.1,17.4,91,1.2,0.5,17,6925
1008.6,17.6,92,0.8,0.5,18,11187
1008.5,17.2,93,1.5,0.0,19,8524
1009.3,17.2,94,0.8,0.5,20,5248
1009.6,17.2,94,1.1,0.5,21,4420
1008.9,17.3,95,1.4,0.5,22,4055
1008.5,17.3,95,1.1,1.0,23,987
1008.7,17.4,96,0.1,2.0,0,280
1008.0,17.5,97,0.7,0.5,1,4
1007.1,15.5,91,1.2,0.0,5,0
1007.7,15.3,91,1.2,0.0,6,1120
1008.5,15.8,90,0.0,0.0,7,5472
1009.3,15.9,90,0.7,0.0,8,11903
1009.7,15.9,88,1.2,0.0,9,5899
1009.8,16.0,88,0.9,0.0,10,3726
1009.6,16.8,86,0.8,0.0,11,2763
1009.3,17.1,85,0.8,0.0,12,3169
1008.5,17.5,83,1.5,0.0,13,3418
1008.1,17.3,81,1.1,0.0,14,3033
1007.8,16.9,82,0.8,0.0,15,3154
1007.9,16.7,83,1.3,0.0,16,4448
1008.3,16.6,86,0.9,0.0,17,6638
1008.8,16.7,81,1.1,0.0,18,10903
1009.2,16.7,78,0.3,0.0,19,8255
1009.6,16.8,74,0.7,0.0,20,4934
1010.2,16.6,79,0.8,0.0,21,4470
1010.1,16.9,77,0.0,0.0,22,4014
1009.6,17.1,77,0.3,0.0,23,1033
1009.4,17.2,78,0.0,0.0,0,320
1008.7,17.2,80,0.0,0.0,1,2
1007.8,17.0,86,0.0,0.0,5,0
1007.9,17.5,81,0.7,0.0,6,1106
1008.6,18.4,79,0.4,0.0,7,5490
1009.0,18.2,79,1.0,0.0,8,11478
1009.3,18.6,80,1.6,0.0,9,5725
1009.6,19.2,79,1.0,0.0,10,3640
1009.4,19.6,77,0.7,0.0,11,2822
1009.2,19.6,73,0.9,0.0,12,3300
1008.8,19.5,74,0.6,0.0,13,3459
1008.2,19.0,78,1.7,0.0,14,3133
1007.9,18.8,81,1.6,0.0,15,3267
1007.8,19.2,74,1.6,0.0,16,4391
1007.9,19.3,75,1.6,0.0,17,6743
1008.5,19.6,74,1.4,0.0,18,10955
1009.1,19.2,70,0.8,0.0,19,8229
1009.6,19.2,73,1.7,0.0,20,5013
1010.5,19.2,73,0.8,0.0,21,4711
1010.4,18.9,76,1.1,0.0,22,4099
1010.0,18.6,84,1.7,0.0,23,1061
1009.3,18.4,87,1.6,0.0,0,344
1008.8,18.1,91,1.4,0.0,1,6
1009.0,17.3,90,0.8,0.0,5,0
1009.6,17.5,87,0.3,0.0,6,1080
1010.3,18.2,85,0.6,0.0,7,5322
1011.1,17.9,85,0.8,0.0,8,11552
1011.7,18.6,83,0.9,0.0,9,5978
1011.6,18.9,82,0.1,0.0,10,3739
1011.6,19.8,75,0.3,0.0,11,3012
1011.3,21.2,68,0.5,0.0,12,3443
1010.5,22.1,65,1.2,0.0,13,3650
1010.1,22.8,59,1.4,0.0,14,3258
1009.9,22.4,64,0.4,0.0,15,3422
1009.9,22.1,62,0.9,0.0,16,4540
1010.1,21.7,68,0.5,0.0,17,6905
1010.7,20.8,71,0.8,0.0,18,11272
1011.5,20.0,74,1.6,0.0,19,8592
1012.1,19.9,77,1.2,0.0,20,5174
1012.3,19.4,78,1.7,0.0,21,4735
1012.4,19.3,74,1.3,0.0,22,4137
1012.4,19.0,73,1.2,0.0,23,1243
1011.8,18.2,78,1.2,0.0,0,614
0.0,0.0,0,0.0,0.0,1,7
1011.2,18.5,78,0.8,0.0,5,0
1011.8,18.6,78,1.2,0.0,6,1202
1012.3,19.7,77,1.3,0.0,7,5476
1012.8,21.4,70,1.3,0.0,8,11012
0.0,0.0,0,0.0,0.0,9,5794
1012.4,24.6,61,1.6,0.0,10,3797
1012.2,24.8,59,1.6,0.0,11,3311
1011.5,25.3,56,2.6,0.0,12,4162
1010.7,25.9,51,2.3,0.0,13,4471
1009.9,25.4,52,1.8,0.0,14,4003
1009.5,24.5,54,2.4,0.0,15,4103
1009.5,24.0,55,2.4,0.0,16,5819
1009.5,23.5,58,1.9,0.0,17,8501
1009.9,22.8,62,1.4,0.0,18,12871
1010.2,21.8,65,1.5,0.0,19,10151
1010.6,21.7,66,2.0,0.0,20,6145
1010.7,21.6,66,1.3,0.0,21,5446
1010.4,21.7,65,0.9,0.0,22,5771
1010.0,21.8,64,1.8,0.0,23,2120
1009.4,21.5,66,1.0,0.0,0,508
1008.6,21.4,68,0.7,0.0,1,5
1007.2,20.9,74,0.0,0.0,5,0
1007.4,20.1,77,0.0,0.0,6,477
1008.1,20.8,72,0.3,0.0,7,980
1007.8,21.9,68,0.1,0.0,8,1618
1008.2,23.7,59,0.1,0.0,9,2632
1008.4,23.7,59,0.3,0.0,10,3446
1008.2,23.3,69,0.3,0.0,11,3418
1007.3,21.6,83,2.5,0.0,12,4276
1006.8,22.0,81,0.4,0.0,13,4488
1006.0,21.5,82,0.8,0.0,14,4812
1005.3,20.4,80,0.4,0.0,15,5206
1005.6,19.2,88,1.3,3.0,16,5441
1005.6,17.5,94,0.4,3.5,17,6024
1005.2,18.1,92,0.1,0.5,18,5867
1005.4,18.2,91,0.0,0.0,19,4903
0.0,0.0,0,0.0,0.0,20,3932
1006.3,18.3,94,0.0,1.0,21,4321
1006.6,18.5,94,0.0,2.5,22,4925
1007.0,18.2,96,0.7,3.0,23,1729
1006.5,18.2,98,0.0,1.0,0,298
1006.5,18.0,98,1.0,1.0,1,2
1007.2,15.3,95,1.3,0.5,5,0
1008.2,14.8,91,0.6,0.5,6,337
1009.0,14.7,94,0.6,0.0,7,640
1010.1,14.2,88,1.4,0.5,8,1227
1010.7,14.2,90,0.2,1.0,9,1963
1010.9,14.2,92,0.3,0.5,10,2713
1010.6,14.2,91,0.1,0.5,11,2925
1010.1,14.3,90,0.3,0.0,12,3396
1010.0,15.1,83,0.0,0.0,13,3472
1009.7,16.1,57,0.5,0.0,14,3683
1009.6,16.5,49,0.2,0.0,15,4135
1009.6,16.8,44,0.4,0.0,16,4337
1010.0,17.6,43,0.1,0.0,17,4904
1010.5,16.9,40,0.0,0.0,18,4844
1010.9,15.7,46,0.0,0.0,19,4001
0.0,0.0,0,0.0,0.0,20,3847
1011.8,13.4,65,0.5,0.0,21,4026
1011.7,12.6,69,0.5,0.0,22,4030
1011.6,12.7,71,0.0,0.0,23,1025
1011.2,11.9,75,0.3,0.0,0,309
1010.6,11.6,76,0.0,0.0,1,2
1010.3,10.7,73,0.0,0.0,5,1
1010.7,11.3,69,0.0,0.0,6,1187
1011.3,13.2,58,0.0,0.0,7,5614
1011.9,15.7,50,0.0,0.0,8,11357
1012.1,17.9,41,0.3,0.0,9,6100
1011.8,19.9,30,0.5,0.0,10,3846
1011.5,20.3,31,2.0,0.0,11,2908
1011.2,21.0,29,1.6,0.0,12,3518
1010.5,21.3,29,1.1,0.0,13,3462
1010.2,21.3,31,0.7,0.0,14,3208
1010.1,20.2,32,1.2,0.0,15,3344
1010.7,19.8,34,0.8,0.0,16,4372
1011.3,18.8,34,0.8,0.0,17,6960
1011.8,17.4,39,1.5,0.0,18,11320
1012.5,16.7,38,0.8,0.0,19,8578
1013.1,16.1,40,0.8,0.0,20,5076
1013.4,16.3,43,0.7,0.0,21,4449
1013.4,15.3,47,0.0,0.0,22,3865
1013.3,15.2,49,0.2,0.0,23,1000
1013.0,14.8,53,0.4,0.0,0,316
1012.0,14.7,54,0.2,0.0,1,2
0.0,0.0,0,0.0,0.0,5,1
1010.9,16.2,55,0.7,0.0,6,1098
1011.0,17.3,59,0.9,0.0,7,5576
1011.6,18.3,54,1.1,0.0,8,11519
1011.6,19.8,47,2.5,0.0,9,5955
1011.4,21.3,41,2.1,0.0,10,3742
1010.1,22.4,37,1.9,0.0,11,2875
1009.5,23.5,35,1.1,0.0,12,3356
0.0,0.0,0,0.0,0.0,13,3569
1008.0,23.6,43,0.9,0.0,14,3240
1007.3,23.3,42,1.8,0.0,15,3476
0.0,0.0,0,0.0,0.0,16,4510
1007.1,22.1,47,0.8,0.0,17,6864
1007.2,21.0,51,0.4,0.0,18,11375
1007.9,20.4,52,0.4,0.0,19,8480
1008.5,20.2,53,0.0,0.0,20,5150
1008.8,20.0,57,0.2,0.0,21,4461
1009.1,19.9,55,0.0,0.0,22,4014
1008.6,19.7,58,0.0,0.0,23,1082
0.0,0.0,0,0.0,0.0,0,309
1007.8,18.8,64,0.3,0.0,1,4
1007.1,18.1,71,0.0,0.0,5,0
1007.4,17.4,77,0.2,0.0,6,1107
1008.1,18.1,73,0.0,0.0,7,5428
1008.6,19.6,65,0.0,0.0,8,11443
1008.9,21.6,55,0.4,0.0,9,6113
0.0,0.0,0,0.0,0.0,10,3656
1007.9,22.7,55,1.3,0.0,11,3204
1006.6,23.8,50,1.4,0.0,12,3576
1006.2,23.4,51,1.7,0.0,13,3757
1005.9,23.7,39,1.6,0.0,14,3520
1005.8,23.9,39,1.8,0.0,15,3566
1005.8,23.6,42,1.2,0.0,16,4716
1006.1,22.9,41,1.2,0.0,17,6991
1006.8,22.4,41,1.5,0.0,18,11475
1007.2,21.9,46,0.5,0.0,19,8557
1007.7,21.2,51,0.0,0.0,20,5258
1008.0,20.4,57,0.0,0.0,21,4562
1008.5,19.0,63,0.0,0.0,22,4131
1008.4,18.3,67,0.0,0.0,23,1081
1007.9,17.8,69,0.0,0.0,0,367
1007.2,17.0,75,0.0,0.0,1,5
1007.1,15.7,79,0.0,0.0,5,2
1007.6,15.9,78,0.0,0.0,6,1108
1007.7,18.0,69,0.0,0.0,7,5629
1008.2,21.4,64,0.0,0.0,8,11271
0.0,0.0,0,0.0,0.0,9,6227
1008.0,25.7,52,1.3,0.0,10,3794
1007.8,26.9,45,2.1,0.0,11,3029
1007.1,28.4,40,1.0,0.0,12,3646
1006.2,28.5,40,0.9,0.0,13,3609
1005.7,29.3,38,0.6,0.0,14,3532
1005.8,28.1,38,1.2,0.0,15,3693
1005.8,28.1,37,1.5,0.0,16,4745
1006.5,27.2,37,0.9,0.0,17,7319
1007.1,25.8,44,0.9,0.0,18,11600
1007.1,23.5,64,0.6,0.0,19,8894
1007.5,23.2,68,0.5,0.0,20,5279
1008.0,23.0,67,0.8,0.0,21,4650
1008.3,22.4,70,0.0,0.0,22,4325
1008.2,21.7,73,0.0,0.0,23,1140
1007.8,21.4,74,0.0,0.0,0,632
1007.4,20.5,80,0.0,0.0,1,5
1007.7,18.6,83,0.2,0.0,5,0
1008.1,18.1,86,0.0,0.0,6,1181
1008.6,20.0,75,0.0,0.0,7,5509
1008.9,21.7,68,0.0,0.0,8,10961
1009.1,24.6,55,0.1,0.0,9,6052
1009.2,26.2,51,0.4,0.0,10,4106
1008.9,27.3,49,1.2,0.0,11,3594
1008.5,27.6,53,1.3,0.0,12,4308
1007.8,28.5,50,1.1,0.0,13,4434
1007.2,26.5,60,3.9,0.0,14,4065
1006.7,26.8,60,1.4,0.0,15,4355
1006.1,28.0,56,1.0,0.0,16,5895
1006.2,27.5,58,0.8,0.0,17,8457
1006.3,26.3,63,0.8,0.0,18,13690
1006.4,24.4,69,1.0,0.0,19,10330
1006.4,23.8,73,0.0,0.0,20,6247
1006.6,23.5,73,0.0,0.0,21,5591
1006.7,22.9,77,0.0,0.0,22,5852
1006.9,22.2,78,0.4,0.0,23,2153
1007.2,21.5,81,0.6,0.0,0,581
1006.8,21.4,81,0.0,0.0,1,6
1007.0,20.2,86,0.0,0.0,5,0
1008.0,20.2,87,0.0,0.0,6,523
1008.7,20.9,84,0.0,0.0,7,1027
0.0,0.0,0,0.0,0.0,8,1789
1009.0,25.1,66,0.3,0.0,9,2784
1008.9,27.1,58,0.7,0.0,10,3739
1008.4,28.3,53,1.4,0.0,11,3813
1008.0,28.8,54,1.3,0.0,12,4472
1007.3,29.6,52,1.0,0.0,13,4789
1006.7,27.2,62,1.2,0.0,14,4929
1006.3,27.1,63,1.1,0.0,15,5091
1005.7,26.4,67,0.6,0.0,16,5369
1005.7,25.5,69,0.6,0.0,17,6400
1006.0,24.8,73,1.1,0.0,18,6434
1006.2,24.3,77,1.3,0.0,19,4974
1006.6,23.9,81,0.7,0.0,20,4294
1007.2,23.7,82,0.2,0.0,21,4645
1007.0,23.5,83,0.4,0.0,22,5273
1006.5,23.6,82,0.2,0.0,23,2031
1005.6,23.5,82,0.0,0.0,0,326
1005.0,22.5,85,0.0,0.0,1,6
1004.3,22.2,85,0.0,0.0,5,0
1004.7,22.3,85,0.0,0.0,6,380
1004.5,22.4,85,0.0,0.0,7,733
1004.4,23.7,81,0.1,0.0,8,1306
1004.7,24.9,75,0.2,0.0,9,2088
1004.4,25.1,76,0.0,0.0,10,2935
0.0,0.0,0,0.0,0.0,11,3221
1004.3,28.2,62,0.8,0.0,12,3671
1003.8,28.5,66,0.4,0.0,13,3777
1002.7,28.5,65,2.4,0.0,14,4188
1002.4,27.8,72,0.6,0.0,15,4595
1002.2,26.8,78,0.8,0.0,16,4763
1002.0,26.7,79,1.2,0.0,17,5247
1002.1,26.9,79,0.4,0.0,18,4870
1002.5,26.5,81,0.0,0.0,19,4027
1003.4,26.2,84,0.5,0.0,20,3902
1004.5,25.9,84,2.1,0.0,21,4167
1005.1,25.1,88,0.0,0.0,22,3858
1005.0,24.9,89,0.2,0.0,23,1035
1004.9,25.0,89,0.0,0.0,0,286
1004.6,24.9,89,0.1,0.0,1,4
1004.8,23.8,90,0.0,0.0,5,0
1005.9,22.3,90,1.2,0.0,6,1117
